"494","1008"
"494","1003"
"494","1002"
"495","1005"
"495","1015"
"495","1002"
"496","1005"
"497","1044"
"497","1015"
"497","1002"
"498","1005"
"499","1038"
"499","1037"
"499","1039"
"499","1040"
"500","1028"
"500","1002"
"500","1003"
"501","1039"
"502","1038"
"502","1037"
"503","1009"
"503","1036"
"503","1038"
"504","1037"
"505","1037"
"506","1009"
"506","1003"
"506","1002"
"507","1009"
"509","1036"
"509","1039"
"510","1036"
"511","1035"
"511","1029"
"511","1039"
"511","1001"
"512","1051"
"513","1008"
"514","1044"
"514","1008"
"514","1043"
"514","1001"
"514","1003"
"515","1017"
"515","1020"
"518","1028"
"518","1001"
"520","1029"
"525","1009"
"526","1014"
"526","1009"
"527","1009"
"528","1014"
"528","1003"
"529","1044"
"530","1072"
"531","1044"
"532","1072"
"532","1045"
"533","1044"
"534","1072"
"535","1043"
"537","1045"
"538","1011"
"539","1006"
"539","1011"
"539","1016"
"539","1020"
"541","1016"
"542","1045"
"542","1020"
"542","1001"
"543","1014"
"543","1009"
"544","1013"
"544","1014"
"544","1003"
"544","1002"
"545","1014"
"545","1009"
"546","1006"
"551","1028"
"551","1015"
"551","1001"
"551","1002"
"552","1015"
"553","1009"
"554","1011"
"555","1036"
"555","1038"
"555","1039"
"556","1014"
"556","1030"
"556","1013"
"557","1050"
"558","1006"
"559","1044"
"559","1030"
"559","1032"
"559","1033"
"559","1024"
"559","1039"
"559","1036"
"559","1040"
,"1010"
,"1017"
,"1020"
,"1001"
